97.456,47.803,176.124
86.953,50.061,182.408
75.833,52.051,187.883
65.304,52.501,192.288
54.842,54.944,195.288
43.604,55.227,198.142
33.124,56.088,199.808
21.71,58.012,200.494
43.138,42.818,200.512
54.424,44.882,197.358
64.629,40.655,194.6
75.26,42.224,189.946
86.398,40.313,184.411
96.839,38.363,178.106
167.329,12.964,52.465
107.26,45.644,169.06
63.612,28.515,196.002
53.713,34.667,198.804
42.324,30.272,201.9
32.177,30.954,203.553
20.38,26.754,204.793
20.797,36.913,204.139
21.482,47.596,202.658
32.846,43.736,202.172
62.332,16.746,196.41
73.569,22.295,192.087
84.443,20.654,186.618
94.854,19.046,180.281
99.773,15.442,176.731
95.814,28.619,179.61
85.656,30.44,185.774
74.698,32.283,191.283
51.712,14.862,199.617
40.11,6.503,201.607
30.245,7.175,203.201
19.173,6.734,204.027
19.785,17.055,204.774
31.062,19.24,203.887
41.074,18.723,202.299
52.627,24.831,199.596
91.061,3.905,181.292
82.472,1.208,185.85
99.76,15.442,176.736
83.421,11.196,186.649
71.655,2.565,191.371
72.655,12.412,192.081
61.437,4.366,195.648
50.984,4.511,198.868
17.648,-23.168,197.665
18.079,-13.819,200.352
18.588,-3.58,202.52
29.522,-5.402,201.354
39.394,-6.034,199.758
50.182,-5.808,197.37
60.293,-7.502,193.945
70.533,-7.272,189.987
22.696,-32.187,194.084
33.063,-29.81,193.911
43.97,-27.93,192.556
54.795,-24.004,191.022
64.958,-17.853,189.478
49.338,-15.29,195.349
38.507,-17.708,197.121
28.743,-17.124,198.723
7.071,-21.804,198.055
7.293,-10.601,201.096
7.9,1.9,203.435
7.447,13.422,204.631
8.964,24.083,204.963
8.259,35.5,204.431
8.594,45.916,203.145
10.151,57.335,200.917
-3.999,46.138,202.207
-4.167,35.879,203.487
-1.23,24.49,204.341
-4.631,13.749,203.689
-2.123,2.118,202.749
-2.436,-10.14,200.483
-2.544,-21.455,197.418
-5.775,-31.532,193.378
-16.934,13.999,201.686
-21.825,24.793,200.808
-11.372,24.872,203.004
-16.21,36.142,201.565
-16.026,46.249,200.314
-20.63,57.351,197.033
-10.486,57.524,199.037
-0.358,57.496,200.305
-27.589,-24.235,191.234
-21.875,2.51,199.357
-21.795,-9.255,197.202
-21.645,-21.166,193.928
167.329,12.964,52.465
-12.082,-21.11,196.106
-11.98,2.316,201.428
-12.082,-9.661,199.223
-40.199,56.491,191.041
-30.44,56.862,194.418
-27.846,45.994,197.428
-28.154,35.912,198.607
-31.148,24.409,198.247
-28.522,13.7,198.759
-31.209,2.342,196.736
-31.006,-9.344,194.564
-55.911,-2.516,185.331
-42.156,-15.418,188.726
-40.398,-9.46,191.083
-40.71,2.457,193.343
-39.934,13.701,194.904
-40.677,24.267,194.93
-39.936,35.446,194.675
-39.78,45.439,193.465
-61.958,43.884,182.881
-58.915,54.981,182.372
-49.623,55.81,187.063
-50.92,44.917,188.697
-51.114,35.013,189.866
-50.054,23.996,190.88
-51.102,13.284,190.03
-49.89,2.219,189.271
-67.782,53.806,177.113
-76.314,48.119,172.282
-73.446,38.84,176.065
-71.907,28.471,178.082
-67.98,18.766,180.761
-62.023,9.825,183.863
-59.284,23.46,186.101
-62.072,34.146,184.033
76.261,-76.843,146.614
67.22,-81.056,147.698
57.81,-85.177,147.99
48.046,-88.154,148.6
38.393,-90.695,148.576
28.681,-92.716,148.142
16.798,-95.277,146.049
14.51,-102.367,136.602
112.601,-44.828,143.596
118.552,-35.493,143.332
122.872,-41.138,133.566
116.823,-49.57,134.469
109.669,-55.928,137.428
101.79,-61.682,140.529
93.644,-67.206,142.907
85.084,-72.28,144.995
27.784,-85.292,156.623
39.176,-82.795,157.113
50.994,-79.378,157.026
62.274,-75.371,156.242
73.324,-70.515,154.917
83.852,-65.032,153
94.047,-58.917,150.367
103.575,-52.156,147.321
75.074,-60.779,162.196
66.415,-64.967,163.445
57.082,-68.828,164.358
47.586,-72.124,164.854
37.992,-74.973,164.85
28.336,-77.282,164.383
17.032,-80.966,161.774
16.634,-88.703,153.837
83.676,-46.691,166.896
93.572,-40.256,164.041
102.757,-33.457,160.578
113.832,-29.77,152.142
107.776,-39.215,152.6
100.211,-45.169,155.638
92.217,-50.691,158.29
83.865,-55.929,160.449
19.579,-57.718,179.895
17.828,-65.25,174.796
17.257,-73.27,168.635
28.666,-68.984,171.257
40.306,-65.913,171.654
51.685,-62.13,171.424
62.727,-57.532,170.641
73.359,-52.443,169.103
108.602,-23.931,160.112
95.255,-29.539,168.365
85.821,-35.971,171.559
75.888,-42.073,173.986
65.572,-47.414,175.845
54.766,-52.269,177.017
43.598,-56.431,177.55
32.228,-59.938,177.372
34.574,-49.784,183.266
46.33,-46.691,182.618
58.461,-41.563,181.722
69.562,-36.176,180.012
79.592,-30.136,177.901
89.104,-23.294,175.25
97.228,-14.876,172.858
103.227,-18.973,166.79
72.959,-106.649,98.954
82.334,-102.333,97.24
91.84,-97.045,95.802
100.835,-91.579,92.903
109.627,-85.155,90.48
118.357,-77.398,88.707
126.724,-69.405,84.589
133.352,-59.882,86.934
43.586,-112.295,111.557
33.982,-114.257,111.417
24.086,-115.74,110.879
15.188,-119.924,101.79
28.899,-119.002,101.262
41.201,-116.628,101.792
52.656,-114.113,100.312
167.329,12.964,52.465
113.522,-77.827,100.396
105.831,-83.743,103.132
97.719,-89.327,105.404
89.289,-94.381,107.411
80.555,-98.976,108.972
71.79,-103.046,110.037
62.614,-106.658,110.851
53.125,-109.787,111.331
84.443,-92.212,118.141
94.791,-86.357,115.864
104.655,-79.782,113.117
113.936,-72.627,109.84
122.433,-65.01,106.177
130.793,-56.531,101.518
127.512,-64.71,94.31
120.789,-71.414,97.494
14.95,-107.499,128.513
15.336,-112.124,120.134
13.533,-116.595,110.214
28.063,-110.703,121.216
39.524,-108.6,121.607
51.142,-105.651,121.517
62.673,-101.866,120.906
74.058,-97.288,119.668
91.492,-82.932,125.733
82.737,-87.835,127.4
74.058,-92.075,128.632
64.708,-95.954,129.658
55.104,-99.264,130.36
45.369,-102.002,130.701
35.597,-104.102,130.754
25.918,-105.738,130.267
111.909,-61.461,128.805
120.431,-53.819,125.058
126.969,-45.839,122.984
129.408,-52.028,111.434
122.438,-59.084,115.342
115.406,-65.609,118.402
107.799,-71.818,121.231
99.834,-77.574,123.698
25.483,-100.372,138.633
37.252,-97.715,139.889
49.02,-94.53,140.186
60.391,-90.714,139.806
71.671,-86.156,138.725
82.166,-81.064,137.223
92.732,-75.1,134.964
102.557,-68.676,132.097
-66.542,64.294,174.806
-55.797,65.705,180.934
-44.552,66.813,186.2
-33.814,68.572,189.874
-23.039,68.177,193.336
-11.987,69.606,195.303
-1.806,69.738,196.671
9.59,68.574,197.761
-11.451,81.213,190.953
-22.55,77.829,189.877
-33.247,80.009,185.612
-44.121,76.17,182.827
-55.219,74.919,177.702
-66.166,73.46,171.473
-76.169,71.002,164.971
-77.035,59.329,168.742
-32.678,90.994,180.403
-21.721,96.097,181.029
-22.135,87.05,185.82
-10.867,92.182,185.792
-0.73,92.478,187.089
10.289,87.767,190.113
9.905,78.411,194.211
-1.267,81.474,192.276
-32.042,101.211,174.498
-42.991,94.093,174.251
167.329,12.964,52.465
-64.765,90.843,163.176
-73.358,83.95,160.625
-65.419,82.301,167.71
-54.716,83.993,173.712
-43.5,85.297,178.884
-10.217,112.887,172.495
-0.123,113.097,173.915
11.334,113.665,174.204
10.965,105.315,180.154
10.758,96.882,185.349
-0.482,102.859,181.046
-10.702,102.744,179.584
-21.66,104.624,175.655
-42.139,110.684,162.977
-52.971,108.839,158.164
-57.61,111.655,152.337
-65.117,98.986,157.255
-53.874,100.863,163.835
-42.837,102.475,168.871
-31.541,111.042,167.588
-20.9,112.808,169.901
11.418,129.112,160.558
11.215,121.549,167.689
0.317,122.472,166.172
-9.511,122.129,164.903
-20.41,120.68,163.34
-30.752,120.692,159.544
-41.293,118.341,156.676
-57.606,111.656,152.34
-8.572,140.123,145.53
-18.03,137.073,146.625
-47.13,121.428,150.06
-35.4,128.015,149.815
-27.133,133.462,147.478
-20.063,128.084,156.189
-9.155,131.139,156.017
0.612,131.447,157.391
22.63,135.264,153.423
22.632,126.578,162.634
22.585,117.449,170.79
23.371,108.277,177.71
22.046,99.159,183.7
22.823,89.196,189.075
22.538,79.777,193.345
21.233,69.14,197.35
35.365,88.386,187.919
32.431,98.507,182.901
35.609,107.394,176.628
32.754,116.726,170.036
32.574,125.838,161.942
32.381,134.536,152.769
32.179,142.058,143.487
20.448,144.051,142.622
47.58,106.096,174.619
52.636,96.279,179.4
42.61,97.536,181.451
47.586,86.989,185.919
47.563,77.625,190.138
41.991,67.519,195.098
31.624,68.395,196.58
35.033,78.87,192.247
61.908,112.899,164.087
61.54,122.038,155.872
60.238,132.341,145.279
60.239,132.344,145.271
45.386,139.707,142.655
42.189,133.544,151.381
42.407,124.808,160.608
42.705,115.736,168.651
167.329,12.964,52.465
71.59,63.516,186.791
62.001,65.137,190.166
52.399,66.373,192.898
59.637,75.955,187.11
59.641,85.229,182.98
62.327,94.709,176.766
59.522,104.303,171.733
80.614,108.891,156.953
82.556,115.637,149.355
71.508,126.161,145.792
70.927,120.145,152.664
71.369,110.908,160.97
70.887,102.117,168.048
71.948,92.905,173.445
71.238,83.275,179.075
93.144,78.312,168.572
93.199,69.418,172.515
90.01,59.94,177.967
80.904,61.859,182.7
82.355,71.8,178.38
82.445,81.008,174.226
81.188,90.914,169.516
82.03,99.57,163.365
107.882,57.508,165.461
98.596,57.988,172.705
104.163,68.007,164.798
103.845,77.076,160.809
100.235,86.281,158.636
90.535,104.349,153.53
90.151,88.661,165.005
95.9,95.04,156.452
-48.798,155.751,85.235
-40.108,159.769,83.662
-30.78,163.329,81.879
-21.272,166.22,80.073
-11.721,168.461,78.117
-1.863,170.022,76.236
9.075,171.132,72.56
10.096,172.014,61.823
-85.393,125.863,101.427
-91.884,117.581,104.762
-95.823,118.666,92.911
-88.696,126.63,91.597
-81.601,133.445,90.54
-74.119,139.787,89.182
-66.002,145.678,88.069
-57.608,151.013,86.666
-2.401,168.147,86.797
-14.014,165.973,89.189
-25.478,162.798,91.486
-36.635,158.726,93.582
-47.072,153.907,95.498
-57.444,148.108,97.264
-67.342,141.444,98.916
-76.677,134.009,100.314
167.329,12.964,52.465
-34.766,156.079,103.747
-25.506,159.587,102.04
-16.361,162.424,100.141
-6.805,164.678,98.136
2.986,166.223,96.17
11.455,167.293,93.272
9.643,169.642,82.767
-65.807,132.625,119.726
-74.596,125.052,120.863
-84.476,117.055,118.845
-83.109,123.055,111.325
-75.856,129.869,110.717
-68.286,136.203,109.669
-60.332,142.044,108.368
-52.044,147.301,106.997
8.025,159.216,116.245
9.976,163.255,106.221
-2.274,161.732,108.291
-13.68,159.081,110.816
-24.84,155.531,113.008
-35.905,150.971,115.02
-46.301,145.714,116.705
-56.229,139.583,118.345
-77.224,117.286,128.534
-66.864,125.533,129.454
-57.779,132.733,128.268
-47.994,139.243,126.86
-37.77,144.944,125.224
-27.285,149.762,123.452
-16.369,153.755,121.381
-5.232,156.808,119.162
1.907,152.746,128.319
-8.929,151.112,128.947
-20.628,147.335,131.048
-34.37,141.679,132.791
-46.893,133.995,135.587
-56.826,126.776,137.378
-64.507,119.307,139.626
-71.74,114.983,137.498
-38.853,159.742,27.08
-48.569,156.098,29.279
-57.969,151.526,30.319
-66.873,146.776,32.884
-75.787,140.989,34.574
-84.502,134.551,36.947
-93.052,127.003,38.32
-101.307,118.413,39.709
-19.05,167.277,35.082
-9.36,168.871,33.325
0.461,169.799,31.678
10.699,170.159,30.608
6.84,168.131,21.146
-6.435,167.236,22.486
-18.834,165.338,24.436
-29.235,162.651,25.083
-88.319,132.601,47.864
-80.765,138.893,46.367
-72.719,144.742,44.906
-64.389,149.994,43.378
-55.697,154.661,41.691
-47.065,158.664,40.214
-37.89,162.159,38.5
-28.577,165.007,36.71
-71.126,146.432,55.544
-80.534,139.596,57.286
-89.487,131.95,58.446
-97.759,123.658,59.877
-106.553,113.309,58.026
-108.597,110.146,45.582
-102.145,118.567,50.519
-95.497,125.788,49.198
8.914,172.055,50.621
7.525,171.411,41.249
-5.203,170.584,43.577
-16.926,168.798,45.637
-28.548,166.045,47.784
-39.858,162.385,49.834
-50.813,157.827,51.796
-61.005,152.65,53.696
-66.926,148.81,65.551
-58.339,153.933,64.074
-49.759,158.273,62.582
-40.8,162.133,60.94
-31.419,165.404,59.337
-21.748,168.097,57.601
-11.999,170.102,56.235
-2.165,171.428,54.033
-86.096,132.4,79.732
-94.472,123.934,80.929
-101.357,116.077,81.227
-103.776,115.765,69.457
-97.04,123.296,70.949
-90.255,130.326,69.881
-82.902,137.007,68.473
-75.155,143.133,67.123
-1.233,171.185,65.503
-12.976,169.446,67.782
-24.568,166.743,69.938
-35.746,163.169,72.052
-46.965,158.545,73.991
-57.106,153.395,75.819
-67.479,147.053,77.295
-77.073,140.041,78.859
150.071,27.877,115.112
148.902,18.116,117.522
147.044,8.446,119.754
144.609,-1.319,121.578
141.545,-10.872,123.179
137.952,-20.131,124.44
133.828,-28.164,126.11
137.796,-32.995,114.679
141.215,80.71,107.27
137.838,91.367,102.486
143.536,84.442,96.004
146.253,75.483,99.55
148.294,66.257,103.05
149.74,56.808,106.342
150.532,47.197,109.459
150.641,37.453,112.426
136.096,-11.081,132.379
139.884,0.293,130.69
142.815,11.76,128.526
144.851,23.414,125.967
146.012,35.04,122.92
146.193,46.828,119.526
145.49,58.195,115.709
143.719,69.798,111.738
140.522,38.963,131.928
139.744,29.214,134.409
138.349,19.431,136.613
136.244,9.744,138.642
133.613,0.266,140.271
130.355,-9.081,141.596
124.428,-15.06,146.666
130.451,-21.133,135.776
132.818,69.402,132.328
130.745,80.516,128.046
129.941,92.822,117.846
134.818,86.037,115.521
137.253,76.994,119.344
138.991,67.776,122.847
140.131,58.344,126.101
140.654,48.804,129.115
117.299,-0.167,159.169
119.656,-8.464,154.414
126.556,0.209,149.242
129.785,11.644,147.559
132.209,23.376,145.353
133.69,35.029,142.751
134.275,46.549,139.745
133.993,58.154,136.212
125.459,90.65,127.743
125.321,79.122,137.055
126.957,68.063,141.39
127.827,56.757,145.195
127.729,45.32,148.675
126.793,33.752,151.607
124.98,22.135,154.08
122.47,10.729,155.927
113.576,11.615,164.816
117.964,22.092,161.449
120.416,34.442,158.525
167.329,12.964,52.465
167.329,12.964,52.465
119.541,74.8,146.897
115.447,86.062,144.471
119.299,89.568,137.141
161.78,12.234,61.827
162.318,22.259,59.298
162.132,32.673,56.231
161.105,43.094,52.741
159.372,53.254,50.265
156.448,64.583,46.815
152.205,76.318,42.968
149.55,83.851,48.588
154.101,-18.235,81.052
150.81,-26.972,82.916
146.429,-36.83,84.607
144.566,-44.385,75.502
150.559,-32.036,72.684
155.22,-19.346,70.711
158.339,-8.632,67.131
160.418,1.754,64.892
158.509,57.33,60.527
160.182,48.171,63.61
161.226,38.797,66.968
161.621,29.237,69.923
161.408,19.59,72.277
160.559,10.159,74.663
159.018,0.449,76.899
156.852,-8.996,79.09
160.093,29.528,81.329
159.759,41.018,77.845
158.466,52.569,74.029
156.241,63.786,70.129
153.116,74.584,66.166
148.945,85.492,61.753
153.18,75.372,53.895
156.158,66.491,57.193
140.723,-36.526,104.363
142.044,-40.565,94.945
141.673,-46.322,85.163
147.846,-27.692,94.144
152.04,-16.617,92.322
155.468,-5.125,90.003
157.958,6.47,87.384
159.497,18.127,84.511
157.364,41.332,90.09
157.502,31.677,92.968
157.02,22.229,95.462
155.924,12.445,97.717
154.125,2.699,99.871
151.805,-7.258,101.273
148.774,-16.804,102.846
145.104,-26.046,104.378
150.705,70.166,90.909
147.596,81.053,86.659
142.885,90.675,87.631
146.85,87.765,73.973
150.375,78.747,76.558
153.06,69.782,80.152
155.131,60.455,83.707
156.538,50.967,87.129
142.271,-21.931,114.688
146.464,-10.813,113.059
149.869,0.701,110.925
152.347,12.34,108.452
153.901,24.154,105.62
154.462,35.586,102.625
154.122,47.44,99.041
152.904,58.911,95.084
86.796,150.966,82.169
95.303,145.431,83.401
103.419,139.314,84.528
111.061,132.66,85.544
118.284,125.51,86.304
125.03,117.745,87.319
132.31,108.609,86.761
136.679,105.445,76.97
41.012,167.105,85.569
29.194,168.938,84.804
30.038,170.771,72.851
40.325,169.043,75.023
49.837,166.839,76.415
59.402,163.883,77.895
68.776,160.238,79.384
77.868,155.969,80.801
121.978,117.243,97.436
113.867,126.221,96.708
105.091,134.496,95.76
95.409,142.015,95.223
85.457,148.743,93.796
75.124,154.753,91.538
64.158,159.82,89.629
52.705,163.961,87.711
81.434,147.296,104.274
89.902,141.733,105.559
98.038,135.684,106.422
105.553,129.102,107.434
112.686,122.033,108.1
119.359,114.516,108.516
125.343,107.387,107.779
129.734,107.937,96.292
50.747,157.469,109.866
39.635,160.898,107.491
28.185,164.775,100.819
35.717,165.452,95.654
45.197,163.093,97.71
54.758,160.074,99.527
63.943,156.404,101.287
72.856,152.152,102.825
112.642,109.674,126.271
118.143,109.085,118.723
110.035,118.72,118.059
101.561,127.119,117.343
92.366,134.809,116.45
82.719,141.74,115.102
72.461,147.868,113.631
61.828,153.081,111.935
42.164,156.05,117.865
53.176,152.266,119.875
63.94,147.536,121.681
74.362,141.889,123.294
84.274,135.422,124.613
93.668,128.203,125.644
102.46,120.169,126.468
107.983,108.79,133.208
95.932,119.296,134.916
86.697,127.787,133.347
74.931,136.53,131.334
62.085,143.83,129.383
49.012,149.074,128.035
37.061,152.289,127.084
29.226,155.599,122.926
29.942,160.018,113.326
99.767,142.477,27.635
90.92,148.148,26.71
81.658,153.17,25.639
71.828,157.323,23.497
61.705,160.947,22.191
51.414,164.107,22.146
39.661,166.312,20.455
28.244,168.597,23.321
123.238,124.366,43.271
129.75,116.889,44.168
135.849,108.774,44.784
140.143,100.654,36.859
132.054,112.226,34.326
123.943,121.842,32.695
116.314,129.212,30.275
108.527,136.097,29.568
55.893,165.043,33.283
65.423,162.082,34.751
74.576,158.539,36.276
83.619,154.287,37.57
92.357,149.437,38.858
100.565,144.126,40.057
108.582,138.072,41.136
116.093,131.524,42.196
87.448,153.361,49.397
76.814,158.718,47.788
65.77,163.197,46.066
54.402,166.762,44.346
42.729,169.366,42.642
29.432,170.881,37.957
36.519,168.938,30.567
46.197,167.338,31.918
138.478,104.864,66.194
139.706,103.616,56.46
141.954,99.28,45.909
132.332,114.297,55.445
124.682,123.576,54.378
116.308,132.18,53.327
107.28,140.054,52.212
97.58,147.181,50.825
78.087,158.31,59.385
86.948,153.688,60.596
95.394,148.522,61.908
103.568,142.708,63.04
111.353,136.312,64.036
118.682,129.404,64.948
125.604,121.904,66.056
131.898,114.125,66.722
51.162,167.712,65.981
39.475,170.294,64.319
29.551,171.747,61.311
30.258,171.658,48.894
