50, 1906.4277, 1834.4667, 1822.5807
53, 1841.942, 1721.4598, 1363.4321
43, 1911.1539, 1415.2362, 1202.3059
49, 1956.2736, 1757.9136, 1740.6609
52, 1987.5376, 1734.0895, 1302.4908
63, 2004.5597, 1850.2679, 1825.3105
63, 1958.5898, 1802.0576, 1694.2388
59, 1982.4661, 1853.5496, 1352.9186
61, 1984.7102, 1771.6797, 1055.8922
63, 1997.3267, 1727.4661, 1078.7673
43, 1902.7183, 1882.9537, 1861.3948
39, 1828.2662, 1678.8055, 1661.9905
41, 1921.4357, 1737.9995, 1638.532
42, 1873.4172, 1874.272, 1866.3203
46, 1921.3451, 1601.0616, 1295.6101
50, 1920.812, 1548.2819, 1239.7811
49, 1980.5001, 1603.8704, 1043.7524
43, 1896.5391, 1872.8655, 1872.5931
44, 1958.8772, 1743.6864, 1483.0204
45, 1998.5256, 1823.395, 1778.5468
62, 2117.8877, 1805.219, 1781.1477
55, 1933.1476, 1805.4352, 1149.3698
58, 1898.0511, 1707.1294, 1695.6681
58, 1988.9386, 1803.2463, 1230.0535
55, 1947.2141, 1732.5575, 1599.9972
51, 1964.8379, 1854.3842, 1845.3057
47, 1871.7388, 1629.5156, 1174.6748
51, 1850.446, 1507.1133, 943.20111
52, 1856.6012, 1587.6877, 1108.155
48, 1808.5516, 1650.0402, 726.35248
48, 1887.3563, 1643.2814, 1155.6075
46, 1802.0306, 1634.6322, 818.41992
42, 2007.1548, 1515.7465, 1465.1957
44, 1809.7382, 1709.756, 1708.5844
54, 822.63019, 1869.4515, 705.55396
60, 1927.8799, 1645.6588, 1204.9458
63, 1901.8163, 1621.7037, 1119.3658
58, 1895.4905, 1790.9076, 1064.1747
56, 1941.1212, 1569.1735, 1128.1926
53, 2011.0486, 1824.1908, 1801.2866
52, 1942.2183, 1774.8604, 1118.016
46, 1936.3318, 1654.5437, 1254.2878
51, 1800.2631, 1589.9081, 1091.0314
53, 1886.3667, 1636.3976, 708.65717
52, 1925.5802, 1608.4807, 1141.7478
52, 1766.3192, 1571.8657, 1016.1455
49, 1876.7396, 1689.1946, 1157.5913
52, 1906.9321, 1773.7621, 944.42279
55, 1985.3495, 1858.752, 1828.261
63, 1902.4086, 1621.7067, 1119.7837
51, 1829.2144, 1743.4619, 643.37317
51, 1919.322, 1655.3163, 1286.1769
59, 2003.2654, 1812.1555, 1790.9402
54, 1940.374, 1604.3411, 1369.8939
52, 1854.1317, 1750.8593, 1215.3359
51, 1917.7383, 1652.8441, 1149.8525
51, 1803.9229, 1602.4324, 1113.8994
51, 1829.674, 1745.9358, 1099.0297
48, 1848.7258, 1576.0028, 987.01788
52, 1896.3138, 1518.3762, 1124.9329
53, 1887.6427, 1581.6555, 1059.3049
54, 1883.0046, 1620.551, 805.39423
51, 1882.8762, 1586.6368, 949.34082
51, 1975.4041, 1633.6366, 1123.762
45, 1894.8306, 1513.0305, 1296.6957
56, 1880.6112, 1706.4059, 1198.3896
53, 1956.2277, 1762.3734, 963.2887
51, 1909.5425, 1575.0685, 1074.0538
52, 1884.7404, 1607.671, 1041.8392
54, 1944.2325, 1639.8251, 1238.1892
52, 1815.8613, 1622.2622, 1082.2375
50, 1813.8082, 1481.8918, 960.41364
49, 1930.4436, 1826.0149, 1038.6263
47, 1839.7537, 1842.1895, 1838.3112
54, 1933.4438, 1565.4053, 883.11951
50, 1885.0172, 1639.9496, 1212.8344
49, 1915.614, 1680.7828, 959.99554
50, 1854.1464, 1579.5222, 1263.8512
55, 1860.3712, 1462.5924, 1034.9824
64, 1891.7009, 1568.5378, 1250.9979
60, 1976.615, 1497.0665, 1114.9871
53, 1974.6255, 1654.8894, 1118.947
53, 1918.8013, 1539.611, 923.99438
54, 1949.418, 1374.3064, 724.57697
58, 1819.5824, 1669.271, 516.45276
58, 1818.9282, 1668.7202, 514.73669
58, 1949.4893, 1510.3932, 1346.3586
53, 1827.3541, 1609.4868, 444.93387
53, 1918.5853, 1473.0948, 1252.6642
54, 1912.0872, 1607.8843, 1108.4089
62, 2117.8877, 1805.219, 1781.1477
65, 1931.6658, 1547.0186, 1243.6624
54, 1932.7172, 1961.0198, 1925.2798
61, 1942.7476, 1609.6862, 1257.3481
57, 1930.8295, 1660.1655, 1105.0811
51, 1868.3801, 1570.2842, 1315.2321
50, 1848.0356, 1684.4691, 869.00562
52, 1914.5979, 1480.214, 821.00275
54, 1919.89, 1649.6652, 1089.7888
56, 1874.431, 1514.864, 1024.444
58, 1913.3136, 1442.598, 600.24097
56, 1920.7654, 1667.5157, 863.33704
55, 1844.3712, 1481.5516, 979.80981
55, 1930.756, 1506.9482, 658.79138
52, 1954.3146, 1719.8793, 962.98376
54, 2010.0315, 1516.411, 1193.963
56, 1954.1613, 1670.298, 972.38605
57, 1979.0693, 1641.9661, 1160.2335
62, 1966.9828, 1525.1377, 942.9978
65, 1981.9707, 1527.5189, 1297.1465
59, 1976.8375, 1668.4602, 1192.1869
55, 2026.3716, 1619.0634, 1292.9546
55, 1915.9122, 1571.5879, 619.04907
54, 1843.8152, 1847.8022, 1822.7756
61, 1902.2235, 1666.77, 947.91309
60, 1908.3676, 1795.626, 1784.8899
59, 1961.9618, 1772.067, 1767.873
58, 1993.2428, 1704.0154, 1076.8137
57, 1859.2217, 1860.2147, 1835.3812
55, 1943.7264, 1874.1941, 1836.8226
56, 2012.139, 1807.1281, 1213.9027
58, 1976.3951, 1813.752, 987.24384
46, 1954.7633, 1725.7369, 1713.7683
36, 1860.2228, 1743.0151, 892.89093
30, 1842.1102, 1797.3691, 1311.7666
30, 1970.3994, 1805.5797, 1792.1243
30, 1983.5895, 1717.7856, 1580.3311
35, 1999.0021, 1840.6183, 1566.9664
35, 2039.5571, 1751.6008, 1553.3584
37, 1934.8923, 1852.4109, 1555.3115
56, 1976.4357, 1729.407, 1138.1232
57, 1913.504, 1850.0276, 1788.7515
44, 1954.6025, 1732.0391, 1543.7065
48, 1927.6448, 1852.793, 1850.4513
54, 1970.9675, 1668.7406, 1561.3345
59, 1960.8585, 1783.3932, 1585.8906
53, 1964.1711, 1648.8556, 747.72223
46, 2040.8728, 1726.1675, 1033.8562
37, 1977.2206, 1630.4034, 1379.9016
36, 1947.7179, 1708.5415, 1375.3788
36, 1995.5939, 1651.5103, 1328.7964
42, 1912.7369, 1690.9714, 782.59296
50, 2003.5823, 1855.7317, 1843.007
54, 1947.3007, 1796.9922, 1782.1451
64, 1968.5406, 1787.4259, 1692.1034
61, 2017.5867, 1695.752, 976.68158
62, 2117.8877, 1805.219, 1781.1477
50, 1919.9956, 1913.6101, 1868.8812
41, 1965.9301, 1688.7117, 1622.7227
43, 1947.7942, 1677.9677, 970.31641
44, 1963.4385, 1579.0748, 1398.0524
44, 1885.6959, 1658.8319, 1622.5162
39, 1980.8291, 1908.5095, 1890.6613
36, 2052.1309, 1794.2856, 1399.0624
66, 1992.1091, 1685.7131, 1166.2521
69, 1951.812, 1673.6383, 1049.4795
68, 1818.7806, 1819.4125, 1775.4424
64, 1960.4829, 1672.8334, 1165.8038
65, 1958.8407, 1715.1544, 986.48206
66, 1905.7434, 1790.1346, 1738.3031
64, 1998.2471, 1748.7997, 1748.1046
58, 1958.2927, 1768.3652, 1760.0138
51, 1954.4197, 1735.3094, 944.12274
45, 1973.4709, 1774.049, 1688.4785
50, 1974.6608, 1663.8743, 1028.7903
49, 1957.5874, 1692.7327, 1059.4316
44, 1949.3511, 1851.6954, 1842.7933
54, 1875.0977, 1754.3195, 1025.8362
55, 1869.8688, 1905.4181, 1015.3834
62, 1910.1339, 1544.2815, 1329.3872
73, 1859.0122, 1681.6256, 896.92487
68, 1923.2793, 1732.3788, 994.78729
62, 1931.1051, 1667.3341, 869.09363
56, 1793.386, 1896.1438, 1589.8091
56, 1843.0861, 1832.3221, 1778.4078
51, 1927.0931, 1708.5492, 959.76447
49, 1963.6394, 1634.067, 1253.3904
55, 1978.0814, 1762.9662, 941.68933
58, 1970.5946, 1736.4868, 856.17786
54, 1870.7372, 1670.5076, 1153.0516
47, 2009.4257, 1836.1742, 1812.3636
54, 1906.1716, 1716.3916, 942.99158
56, 1915.8395, 1819.6255, 1786.1764
62, 1882.8402, 1873.2095, 1871.8207
63, 1935.0695, 1824.0332, 1033.0057
68, 1876.5677, 1700.3086, 975.55566
43, 1566.152, 1816.6042, 1555.3123
40, 1856.2106, 1791.2362, 498.51184
